"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification"
"1625","30065",50.6,10.755655,"Montana","Musselshell County, MT","Southwest",4669,"lessLess","Noncore"
"1626","30067",61.7571428571429,18.8037825,"Montana","Park County, MT","Southwest",16760,"lessMore","Noncore"
"1627","30069",NA,9.383765,"Montana","Petroleum County, MT","Southwest",500,NA,"Noncore"
"1628","30071",62.4571428571429,7.7237325,"Montana","Phillips County, MT","Southwest",3919,"lessLess","Noncore"
"1629","30073",56.85,11.60943125,"Montana","Pondera County, MT","Southwest",5782,"lessLess","Noncore"
"1630","30075",66.9833333333333,10.2892525,"Montana","Powder River County, MT","Southwest",1681,"lessLess","Noncore"
"1631","30077",76.3,22.92554,"Montana","Powell County, MT","Southwest",6817,"lessMore","Noncore"
"1632","30079",NA,9.74483375,"Montana","Prairie County, MT","Southwest",1067,NA,"Noncore"
"1633","30081",89.5,13.55882625,"Montana","Ravalli County, MT","Southwest",45002,"moreLess","Noncore"
"1634","30083",66.5857142857143,14.67915125,"Montana","Richland County, MT","Southwest",11043,"lessLess","Noncore"
"1635","30085",21.3142857142857,17.8643675,"Montana","Roosevelt County, MT","Southwest",10964,"lessMore","Noncore"
"1636","30087",38.7285714285714,8.7836575,"Montana","Rosebud County, MT","Southwest",8836,"lessLess","Noncore"
"1637","30089",86.0714285714286,13.86241625,"Montana","Sanders County, MT","Southwest",12157,"moreLess","Noncore"
"1638","30091",72.15,13.993315,"Montana","Sheridan County, MT","Southwest",3261,"lessLess","Noncore"
"1639","30093",113.814285714286,21.18930375,"Montana","Silver Bow County, MT","Southwest",35180,"moreMore","Micropolitan"
"1640","30095",42.6714285714286,10.06592,"Montana","Stillwater County, MT","Southwest",9888,"lessLess","Noncore"
"1641","30097",46.8333333333333,11.63074375,"Montana","Sweet Grass County, MT","Southwest",3684,"lessLess","Noncore"
"1642","30099",73.1714285714286,13.38750625,"Montana","Teton County, MT","Southwest",6249,"lessLess","Noncore"
"1643","30101",67.6714285714286,12.0437825,"Montana","Toole County, MT","Southwest",4686,"lessLess","Noncore"
"1644","30103",NA,10.8414125,"Montana","Treasure County, MT","Southwest",695,NA,"Noncore"
"1645","30105",67.1142857142857,8.486615,"Montana","Valley County, MT","Southwest",7359,"lessLess","Noncore"
"1646","30107",NA,11.9451775,"Montana","Wheatland County, MT","Southwest",2157,NA,"Noncore"
"1647","30109",NA,9.689425,"Montana","Wibaux County, MT","Southwest",939,NA,"Noncore"
"1648","30111",93.8857142857143,17.4577475,"Montana","Yellowstone County, MT","Southwest",162990,"moreMore","Small Metro"
"1649","31001",81.8428571428571,5.41527625,"Nebraska","Adams County, NE","Midwest",31321,"lessLess","Micropolitan"
"1650","31003",49.2571428571429,4.11567,"Nebraska","Antelope County, NE","Midwest",6264,"lessLess","Noncore"
"1651","31005",NA,7.17424125,"Nebraska","Arthur County, NE","Midwest",466,NA,"Noncore"
"1652","31007",NA,10.225945,"Nebraska","Banner County, NE","Midwest",786,NA,"Noncore"
"1653","31009",NA,5.6687425,"Nebraska","Blaine County, NE","Midwest",457,NA,"Noncore"
"1654","31011",NA,4.9819775,"Nebraska","Boone County, NE","Midwest",5096,NA,"Noncore"
"1655","31013",42.1571428571429,10.1966375,"Nebraska","Box Butte County, NE","Midwest",10696,"lessLess","Noncore"
"1656","31015",NA,5.3155925,"Nebraska","Boyd County, NE","Midwest",1860,NA,"Noncore"
"1657","31017",49.9285714285714,5.841085,"Nebraska","Brown County, NE","Midwest",2981,"lessLess","Noncore"
"1658","31019",79.2571428571429,6.93154125,"Nebraska","Buffalo County, NE","Midwest",50114,"lessLess","Micropolitan"
"1659","31021",32.5285714285714,7.2330225,"Nebraska","Burt County, NE","Midwest",6477,"lessLess","Noncore"
"1660","31023",66.9285714285714,4.6591875,"Nebraska","Butler County, NE","Midwest",7960,"lessLess","Noncore"
"1661","31025",22.0571428571429,8.169205,"Nebraska","Cass County, NE","Midwest",26232,"lessLess","Medium Metro"
"1662","31027",27.4857142857143,4.92780375,"Nebraska","Cedar County, NE","Midwest",8414,"lessLess","Noncore"
"1663","31029",85.3,6.075515,"Nebraska","Chase County, NE","Midwest",3840,"moreLess","Noncore"
"1664","31031",55.94,6.0632375,"Nebraska","Cherry County, NE","Midwest",5781,"lessLess","Noncore"
"1665","31033",80.1857142857143,9.898045,"Nebraska","Cheyenne County, NE","Midwest",9111,"lessLess","Noncore"
"1666","31035",NA,4.5022025,"Nebraska","Clay County, NE","Midwest",6216,NA,"Noncore"
"1667","31037",NA,4.5844925,"Nebraska","Colfax County, NE","Midwest",10587,NA,"Noncore"
"1668","31039",26.7571428571429,5.59171375,"Nebraska","Cuming County, NE","Midwest",8798,"lessLess","Noncore"
"1669","31041",92.8857142857143,5.883685,"Nebraska","Custer County, NE","Midwest",10626,"moreLess","Noncore"
"1670","31043",63.3142857142857,5.06873375,"Nebraska","Dakota County, NE","Midwest",20070,"lessLess","Small Metro"
"1671","31045",55.3857142857143,10.55709375,"Nebraska","Dawes County, NE","Midwest",8361,"lessLess","Noncore"
"1672","31047",49.4714285714286,4.75044375,"Nebraska","Dawson County, NE","Midwest",23510,"lessLess","Noncore"
"1673","31049",56.5666666666667,8.78314375,"Nebraska","Deuel County, NE","Midwest",1793,"lessLess","Noncore"
"1674","31051",10.0428571428571,4.49882625,"Nebraska","Dixon County, NE","Midwest",5596,"lessLess","Noncore"
"1675","31053",102.314285714286,6.51490375,"Nebraska","Dodge County, NE","Midwest",36222,"moreLess","Micropolitan"
"1676","31055",72.0714285714286,9.83194625,"Nebraska","Douglas County, NE","Midwest",574332,"lessLess","Medium Metro"
"1677","31057",100.385714285714,7.53320125,"Nebraska","Dundy County, NE","Midwest",1671,"moreLess","Noncore"
"1678","31059",NA,5.2855075,"Nebraska","Fillmore County, NE","Midwest",5519,NA,"Noncore"
"1679","31061",23.3333333333333,7.28494,"Nebraska","Franklin County, NE","Midwest",2940,"lessLess","Noncore"
"1680","31063",NA,5.56892875,"Nebraska","Frontier County, NE","Midwest",2587,NA,"Noncore"
"1681","31065",NA,7.40454875,"Nebraska","Furnas County, NE","Midwest",4653,NA,"Noncore"
"1682","31067",77.7857142857143,7.1651675,"Nebraska","Gage County, NE","Midwest",21431,"lessLess","Micropolitan"
"1683","31069",70.8857142857143,8.34246625,"Nebraska","Garden County, NE","Midwest",1847,"lessLess","Noncore"
"1684","31071",NA,7.6265525,"Nebraska","Garfield County, NE","Midwest",1956,NA,"Noncore"
"1685","31073",NA,5.23388375,"Nebraska","Gosper County, NE","Midwest",1986,NA,"Noncore"
"1686","31075",NA,6.62272875,"Nebraska","Grant County, NE","Midwest",630,NA,"Noncore"
"1687","31077",NA,6.17239625,"Nebraska","Greeley County, NE","Midwest",2319,NA,"Noncore"
"1688","31079",90.9428571428572,5.2500825,"Nebraska","Hall County, NE","Midwest",61028,"moreLess","Micropolitan"
"1689","31081",53.4428571428571,4.46868125,"Nebraska","Hamilton County, NE","Midwest",9237,"lessLess","Noncore"
"1690","31083",83.7714285714286,6.3948175,"Nebraska","Harlan County, NE","Midwest",3311,"moreLess","Noncore"
"1691","31085",NA,7.44259625,"Nebraska","Hayes County, NE","Midwest",916,NA,"Noncore"
"1692","31087",NA,8.7982125,"Nebraska","Hitchcock County, NE","Midwest",2773,NA,"Noncore"
"1693","31089",66.3285714285714,4.38901125,"Nebraska","Holt County, NE","Midwest",9956,"lessLess","Noncore"
"1694","31091",NA,6.10078375,"Nebraska","Hooker County, NE","Midwest",647,NA,"Noncore"
"1695","31093",77.3428571428571,6.24686625,"Nebraska","Howard County, NE","Midwest",6488,"lessLess","Noncore"
"1696","31095",55.2,6.01761125,"Nebraska","Jefferson County, NE","Midwest",7099,"lessLess","Noncore"
"1697","31097",26.4,8.1061,"Nebraska","Johnson County, NE","Midwest",5057,"lessLess","Noncore"
"1698","31099",70.4714285714286,6.59512,"Nebraska","Kearney County, NE","Midwest",6652,"lessLess","Noncore"
"1699","31101",116.314285714286,9.0178225,"Nebraska","Keith County, NE","Midwest",7983,"moreLess","Noncore"
"1700","31103",NA,6.45150625,"Nebraska","Keya Paha County, NE","Midwest",759,NA,"Noncore"
"1701","31105",57.5,12.0597875,"Nebraska","Kimball County, NE","Midwest",3495,"lessLess","Noncore"
"1702","31107",28.6285714285714,4.61100375,"Nebraska","Knox County, NE","Midwest",8304,"lessLess","Noncore"
"1703","31109",73.3714285714286,9.06926625,"Nebraska","Lancaster County, NE","Midwest",320650,"lessLess","Small Metro"
"1704","31111",95.7714285714286,7.43886125,"Nebraska","Lincoln County, NE","Midwest",34347,"moreLess","Micropolitan"
"1705","31113",NA,5.84669125,"Nebraska","Logan County, NE","Midwest",747,NA,"Noncore"
"1706","31115",NA,5.8164025,"Nebraska","Loup County, NE","Midwest",650,NA,"Noncore"
"1707","31117",NA,6.5267675,"Nebraska","McPherson County, NE","Midwest",474,NA,"Noncore"
"1708","31119",94.0428571428571,5.2254025,"Nebraska","Madison County, NE","Midwest",34813,"moreLess","Micropolitan"
"1709","31121",66.3428571428571,8.9227925,"Nebraska","Merrick County, NE","Midwest",7809,"lessLess","Noncore"
"1710","31123",48.9142857142857,9.20425125,"Nebraska","Morrill County, NE","Midwest",4625,"lessLess","Noncore"
"1711","31125",NA,5.91706,"Nebraska","Nance County, NE","Midwest",3532,NA,"Noncore"
"1712","31127",105.042857142857,9.90337,"Nebraska","Nemaha County, NE","Midwest",7044,"moreLess","Noncore"
"1713","31129",139.185714285714,5.50887625,"Nebraska","Nuckolls County, NE","Midwest",4134,"moreLess","Noncore"
"1714","31131",89.3857142857143,6.9642975,"Nebraska","Otoe County, NE","Midwest",15965,"moreLess","Noncore"
"1715","31133",57.65,7.87359,"Nebraska","Pawnee County, NE","Midwest",2601,"lessLess","Noncore"
"1716","31135",NA,8.27661625,"Nebraska","Perkins County, NE","Midwest",2867,NA,"Noncore"
"1717","31137",111.914285714286,6.47673125,"Nebraska","Phelps County, NE","Midwest",9006,"moreLess","Noncore"
"1718","31139",30.6,4.40481375,"Nebraska","Pierce County, NE","Midwest",7184,"lessLess","Noncore"
"1719","31141",73.8428571428571,5.12793,"Nebraska","Platte County, NE","Midwest",33364,"lessLess","Micropolitan"
"1720","31143",28.0857142857143,5.47032625,"Nebraska","Polk County, NE","Midwest",5201,"lessLess","Noncore"
"1721","31145",106.742857142857,9.051745,"Nebraska","Red Willow County, NE","Midwest",10627,"moreLess","Noncore"
"1722","31147",72.2142857142857,9.8388575,"Nebraska","Richardson County, NE","Midwest",7791,"lessLess","Noncore"
"1723","31149",NA,5.73550625,"Nebraska","Rock County, NE","Midwest",1377,NA,"Noncore"
"1724","31151",67.4,4.9907175,"Nebraska","Saline County, NE","Midwest",13987,"lessLess","Noncore"
"1725","31153",60.3428571428571,7.0919375,"Nebraska","Sarpy County, NE","Midwest",188856,"lessLess","Medium Metro"
"1726","31155",43.6142857142857,5.2338725,"Nebraska","Saunders County, NE","Midwest",21927,"lessLess","Noncore"
"1727","31157",105.442857142857,8.864525,"Nebraska","Scotts Bluff County, NE","Midwest",35299,"moreLess","Micropolitan"
"1728","31159",46.2285714285714,6.04227625,"Nebraska","Seward County, NE","Midwest",17186,"lessLess","Noncore"
"1729","31161",41.8285714285714,7.38959875,"Nebraska","Sheridan County, NE","Midwest",5150,"lessLess","Noncore"
"1730","31163",NA,5.30265875,"Nebraska","Sherman County, NE","Midwest",2986,NA,"Noncore"
"1731","31165",NA,9.65798875,"Nebraska","Sioux County, NE","Midwest",1200,NA,"Noncore"
"1732","31167",NA,5.185295,"Nebraska","Stanton County, NE","Midwest",5880,NA,"Noncore"
"1733","31169",NA,5.3013925,"Nebraska","Thayer County, NE","Midwest",4887,NA,"Noncore"
"1734","31171",NA,5.7912025,"Nebraska","Thomas County, NE","Midwest",739,NA,"Noncore"
"1735","31173",35.6857142857143,7.10876625,"Nebraska","Thurston County, NE","Midwest",7220,"lessLess","Noncore"
"1736","31175",NA,6.10442875,"Nebraska","Valley County, NE","Midwest",4103,NA,"Noncore"
"1737","31177",51.8428571428571,4.72120625,"Nebraska","Washington County, NE","Midwest",20901,"lessLess","Medium Metro"
"1738","31179",42.4714285714286,4.07777625,"Nebraska","Wayne County, NE","Midwest",9492,"lessLess","Noncore"
"1739","31181",NA,6.5983425,"Nebraska","Webster County, NE","Midwest",3419,NA,"Noncore"
"1740","31183",NA,5.64135,"Nebraska","Wheeler County, NE","Midwest",790,NA,"Noncore"
"1741","31185",95.0571428571428,7.5765225,"Nebraska","York County, NE","Midwest",13511,"moreLess","Noncore"
"1742","32001",117.385714285714,27.96469375,"Nevada","Churchill County, NV","West",25363,"moreMore","Noncore"
"1743","32003",92.5571428571429,21.85153625,"Nevada","Clark County, NV","West",2315963,"moreMore","Medium Metro"
"1744","32005",108,21.29545625,"Nevada","Douglas County, NV","West",49088,"moreMore","Noncore"
"1745","32007",80.6428571428571,13.41058125,"Nevada","Elko County, NV","West",53006,"lessLess","Micropolitan"
"1746","32009",NA,17.93877875,"Nevada","Esmeralda County, NV","West",886,NA,"Noncore"
"1747","32011",NA,17.20081375,"Nevada","Eureka County, NV","West",2065,NA,"Noncore"
"1748","32013",81.6142857142857,17.44325625,"Nevada","Humboldt County, NV","West",16962,"lessMore","Noncore"
"1749","32015",NA,24.54502,"Nevada","Lander County, NV","West",5514,NA,"Noncore"
"1750","32017",88.8142857142857,20.3061075,"Nevada","Lincoln County, NV","West",5159,"moreMore","Noncore"
"1751","32019",87.6142857142857,23.45432875,"Nevada","Lyon County, NV","West",58319,"moreMore","Noncore"
"1752","32021",130.342857142857,28.16546125,"Nevada","Mineral County, NV","West",4518,"moreMore","Noncore"
"1753","32023",126.428571428571,34.25107,"Nevada","Nye County, NV","West",48054,"moreMore","Medium Metro"
"1754","32027",28.6,21.04027,"Nevada","Pershing County, NV","West",6573,"lessMore","Noncore"
"1755","32029",NA,24.464475,"Nevada","Storey County, NV","West",4207,NA,"Noncore"
"1756","32031",98.8857142857143,25.5593575,"Nevada","Washoe County, NV","West",477082,"moreMore","Medium Metro"
"1757","32033",141.842857142857,29.257655,"Nevada","White Pine County, NV","West",9466,"moreMore","Noncore"
"1758","32510",151.542857142857,29.07243375,"Nevada","Carson City, NV","West",56034,"moreMore","Micropolitan"
"1759","33001",85.7714285714286,30.40948375,"New Hampshire","Belknap County, NH","Northeast",61551,"moreMore","Micropolitan"
"1760","33003",78.0714285714286,24.58930375,"New Hampshire","Carroll County, NH","Northeast",49167,"lessMore","Noncore"
"1761","33005",82.7571428571429,23.2660975,"New Hampshire","Cheshire County, NH","Northeast",76228,"moreMore","Micropolitan"
"1762","33007",80.7571428571429,26.06351875,"New Hampshire","Coos County, NH","Northeast",31174,"lessMore","Micropolitan"
"1763","33009",85.7,16.3017625,"New Hampshire","Grafton County, NH","Northeast",90691,"moreMore","Micropolitan"
"1764","33011",74.4285714285714,34.35273375,"New Hampshire","Hillsborough County, NH","Northeast",418735,"lessMore","Large Fringe Metro"
"1765","33013",89.5571428571429,24.72945625,"New Hampshire","Merrimack County, NH","Northeast",152622,"moreMore","Micropolitan"
"1766","33015",74.5428571428571,26.02181875,"New Hampshire","Rockingham County, NH","Northeast",311307,"lessMore","Large Fringe Metro"
"1767","33017",100.971428571429,33.16268625,"New Hampshire","Strafford County, NH","Northeast",131533,"moreMore","Medium Metro"
"1768","33019",66.2285714285714,17.97341875,"New Hampshire","Sullivan County, NH","Northeast",43267,"lessMore","Micropolitan"
"1769","34001",86.6714285714286,40.8036775,"New Jersey","Atlantic County, NJ","Northeast",262945,"moreMore","Medium Metro"
"1770","34003",48.7714285714286,13.60976875,"New Jersey","Bergen County, NJ","Northeast",930394,"lessLess","Large Fringe Metro"
"1771","34005",68.2,28.06593,"New Jersey","Burlington County, NJ","Northeast",446596,"lessMore","Large Fringe Metro"
"1772","34007",90.8714285714286,42.98609875,"New Jersey","Camden County, NJ","Northeast",506809,"moreMore","Large Central Metro"
"1773","34009",101.371428571429,38.39084375,"New Jersey","Cape May County, NJ","Northeast",91546,"moreMore","Medium Metro"
"1774","34011",92.2857142857143,36.71931125,"New Jersey","Cumberland County, NJ","Northeast",147008,"moreMore","Small Metro"
"1775","34013",43.7714285714286,26.29024125,"New Jersey","Essex County, NJ","Northeast",800501,"lessMore","Large Central Metro"
"1776","34015",85.1714285714286,39.54441625,"New Jersey","Gloucester County, NJ","Northeast",293245,"moreMore","Large Fringe Metro"
"1777","34017",38.8857142857143,16.403175,"New Jersey","Hudson County, NJ","Northeast",671666,"lessMore","Large Central Metro"
"1778","34019",43.7285714285714,12.597045,"New Jersey","Hunterdon County, NJ","Northeast",124797,"lessLess","Large Fringe Metro"
"1779","34021",58.3857142857143,21.19219875,"New Jersey","Mercer County, NJ","Northeast",367239,"lessMore","Medium Metro"
"1780","34023",51.2285714285714,19.32780375,"New Jersey","Middlesex County, NJ","Northeast",822736,"lessMore","Large Fringe Metro"
"1781","34025",66.0142857142857,24.0394125,"New Jersey","Monmouth County, NJ","Northeast",618381,"lessMore","Large Fringe Metro"
"1782","34027",50.2571428571429,15.236175,"New Jersey","Morris County, NJ","Northeast",491087,"lessMore","Large Fringe Metro"
"1783","34029",81.2,31.689505,"New Jersey","Ocean County, NJ","Northeast",614237,"lessMore","Large Fringe Metro"
"1784","34031",48.8428571428571,19.60283125,"New Jersey","Passaic County, NJ","Northeast",500382,"lessMore","Large Fringe Metro"
